n: 1000 ellapsed time: 0.000484
x: accurate_solution: approximate_solution relative_error:
0 0 0 nan
0.000999000999000999 0.008941319949272608 0.008941245587442703 8.316650150918452e-06
0.001998001998001998 0.0177838308196665 0.01778368291776727 8.316650148923154e-06
0.002997002997002997 0.02652851480065699 0.02652829417228038 8.316650150385409e-06
0.003996003996003996 0.03517634431848504 0.03517605176913587 8.316650147823495e-06
0.004995004995004995 0.04372828213320723 0.04372791846038309 8.316650149486015e-06
0.005994005994005994 0.0521852814347793 0.05218484742805073 8.316650147898786e-06
0.006993006993006993 0.06054828593818662 0.0605477823792754 8.316650148097027e-06
0.007992007992007992 0.06881822997762721 0.06881765764048471 8.316650147566713e-06
0.008991008991008992 0.0769960385997599 0.07699539825064408 8.316650147995832e-06
0.00999000999000999 0.08508262765602448 0.08508192005357668 8.316650146999111e-06
0.01098901098901099 0.09307890389404549 0.09307812978936565 8.316650147968717e-06
0.01198801198801199 0.1009857650481256 0.1009849251848478 8.316650147384112e-06
0.01298701298701299 0.1088040999288418 0.1088031950432079 8.316650148459279e-06
0.01398601398601399 0.1165347885117481 0.116533819332682 8.31665014802661e-06
0.01498501498501498 0.1241787020252 0.1241776692743794 8.316650148287667e-06
0.01598401598401598 0.1317367030373021 0.1317356074292313 8.316650147656187e-06
0.01698301698301698 0.1392096455419952 0.139208487784076 8.316650148408745e-06
0.01798201798201798 0.1465983750442842 0.1465971558368867 8.31665014821643e-06
0.01898101898101898 0.1539037286446218 0.153902448681154 8.316650148683216e-06
0.01998001998001998 0.161126535122451 0.1611251950894288 8.316650148417765e-06
0.02097902097902098 0.1682676150189193 0.1682662155960338 8.316650148660895e-06
0.02197802197802198 0.1753277807187685 0.175326322578955 8.316650148548106e-06
0.02297702297702298 0.1823078365314126 0.1823063203409169 8.316650148061511e-06
0.02397602397602398 0.1892085787712082 0.1892070051896535 8.316650148304223e-06
0.02497502497502498 0.1960307958369275 0.1960291655173804 8.316650147367244e-06
0.02597402597402598 0.2027752682904422 0.2027735818794773 8.316650147599587e-06
0.02697302697302697 0.2094427689346233 0.2094410270723883 8.316650147059463e-06
0.02797202797202797 0.2160340628904688 0.2160322662107478 8.316650147486203e-06
0.02897102897102897 0.2225499076734624 0.22254805680374 8.316650146910331e-06
0.02997002997002997 0.2289910532691759 0.2289891488306992 8.316650146646919e-06
0.03096903096903097 0.2353582422081174 0.2353562848159579 8.316650146313365e-06
0.03196803196803197 0.2416522096398372 0.2416501999029526 8.316650146098387e-06
0.03296703296703297 0.2478736834062965 0.2478716219275913 8.316650145459245e-06
0.03396603396603397 0.2540233841145068 0.2540212714908923 8.316650145421706e-06
0.03496503496503497 0.2601020252084471 0.2600998620309014 8.31665014492195e-06
0.03596403596403597 0.2661103130402671 0.2661080998938936 8.316650145077951e-06
0.03696303696303696 0.272048946940781 0.2720466844048671 8.316650144549062e-06
0.03796203796203796 0.2779186192892623 0.277916307937337 8.316650144600802e-06
0.03896103896103896 0.2837200155825434 0.2837176559824349 8.316650144266175e-06
0.03996003996003996 0.2894538145034298 0.2894514072173216 8.316650144357421e-06
0.04095904095904096 0.2951206879884319 0.2951182335729198 8.316650143691402e-06
0.04195804195804196 0.3007213012948273 0.3007188003009737 8.316650143698742e-06
0.04295704295704296 0.3062563130670518 0.3062537660404419 8.316650143300801e-06
0.04395604395604395 0.3117263754024345 0.31172378288323 8.316650142721361e-06
0.04495504495504495 0.3171321339162775 0.3171294964392707 8.316650142716991e-06
0.04595404595404595 0.3224742278062882 0.3224715459009557 8.31665014218306e-06
0.04695304695304695 0.3277532899163734 0.3277505641069283 8.316650141936785e-06
0.04795204795204795 0.3329699467997967 0.3329671776052414 8.316650141986804e-06
0.04895104895104895 0.3381248187817096 0.3381220067158874 8.316650142192526e-06
0.04995004995004995 0.3432185200210605 0.3432156655927072 8.316650141907246e-06
0.05094905094905095 0.3482516585718888 0.3482487622846832 8.316650141738674e-06
0.05194805194805195 0.353224836444009 0.3532218987966231 8.316650141244964e-06
0.05294705294705294 0.3581386496630925 0.3581356711492413 8.316650140867487e-06
0.05394605394605394 0.3629936883301508 0.3629906694386417 8.316650140508217e-06
0.05494505494505494 0.3677905366804292 0.3677874778952105 8.316650140648778e-06
0.05594405594405594 0.372529773141713 0.3725266749419229 8.316650140415705e-06
0.05694305694305694 0.3772119703920566 0.37720883325207 8.316650140513008e-06
0.05794205794205794 0.381837695416936 0.3818345198064129 8.316650140135949e-06
0.05894105894105894 0.3864075095658362 0.3864042959497676 8.316650140440476e-06
0.05994005994005994 0.3909219686082727 0.3909187174470277 8.316650139971011e-06
0.06093906093906094 0.3953816227892597 0.395378334538631 8.316650140522149e-06
0.06193806193806194 0.3997870168842234 0.3997836919954733 8.31665014040003e-06
0.06293706293706294 0.4041386902533729 0.4041353291732777 8.316650140773577e-06
0.06393606393606394 0.4084371768955278 0.408433780066423 8.316650141027807e-06
0.06493506493506493 0.4126830055014125 0.4126795733612365 8.316650141280414e-06
0.06593406593406594 0.4168766995064195 0.4168732324887576 8.316650141291509e-06
0.06693306693306693 0.4210187771428496 0.4210152756769772 8.316650141295331e-06
0.06793206793206794 0.4251097514916317 0.4251062160025568 8.316650141357056e-06
0.06893106893106893 0.4291501305335287 0.4291465614420348 8.316650141682204e-06
0.06993006993006994 0.4331404171998346 0.4331368149225227 8.316650141508686e-06
0.07092907092907093 0.4370811094225682 0.4370774743718977 8.316650141497678e-06
0.07192807192807193 0.4409727001841666 0.440969032768497 8.316650141851574e-06
0.07292707292707293 0.444815677566685 0.4448119781903171 8.316650141664249e-06
0.07392607392607392 0.4486105248005096 0.4486067938637249 8.316650141777299e-06
0.07492507492507493 0.4523577203125824 0.4523539582116837 8.316650141611187e-06
0.07592407592407592 0.4560577377741503 0.4560539449015009 8.316650141517741e-06
0.07692307692307693 0.4597110461480372 0.4597072228921001 8.316650141645838e-06
0.07792207792207792 0.4633181097354475 0.4633142564808244 8.316650141948218e-06
0.07892107892107893 0.4668793882223033 0.4668755053497731 8.316650141839282e-06
0.07992007992007992 0.4703953367251226 0.4703914246116787 8.316650142000243e-06
0.08091908091908091 0.473866405836439 0.4738624648553277 8.316650141660707e-06
0.08191808191808192 0.4772930416697728 0.4772890721905301 8.316650141705845e-06
0.08291708291708291 0.4806756859041523 0.4806716882926411 8.316650141537421e-06
0.08391608391608392 0.4840147758281955 0.4840107504466415 8.316650141579607e-06
0.08491508491508491 0.4873107443837498 0.4873066915907787 8.316650141359964e-06
0.08591408591408592 0.4905640202091024 0.4905599403597745 8.316650141296467e-06
0.08691308691308691 0.4937750276817572 0.4937709211276035 8.316650141273125e-06
0.08791208791208791 0.4969441869607889 0.4969400540498462 8.316650141288986e-06
0.08891108891108891 0.5000719140287753 0.5000677551056208 8.316650141201115e-06
0.0899100899100899 0.5031586207333124 0.5031544361390984 8.31665014092534e-06
0.09090909090909091 0.5062047148281181 0.5062005049006054 8.316650140526692e-06
0.0919080919080919 0.5092106000137256 0.5092063650873176 8.316650140204401e-06
0.09290709290709291 0.5121766759777737 0.5121724163835497 8.316650140067363e-06
0.0939060939060939 0.5151033384348959 0.5150990545006442 8.316650139923893e-06
0.09490509490509491 0.5179909791662132 0.5179866712164638 8.316650139942099e-06
0.0959040959040959 0.5208399860584338 0.5208356544144912 8.316650139376088e-06
0.0969030969030969 0.5236507431425661 0.5236463881225404 8.316650138943999e-06
0.0979020979020979 0.5264236306322437 0.5264192525510831 8.316650138496234e-06
0.0989010989010989 0.5291590249616722 0.5291546241311941 8.316650138330288e-06
0.0999000999000999 0.5318572988231971 0.5318528755521195 8.316650137965612e-06
0.1008991008991009 0.5345188212044999 0.5345143757984718 8.316650137869209e-06
0.1018981018981019 0.5371439574254221 0.5371394901870548 8.316650137415179e-06
0.1028971028971029 0.539733069174426 0.5397285804033221 8.316650137434893e-06
0.1038961038961039 0.5422865145446902 0.5422820045374748 8.316650136967219e-06
0.1048951048951049 0.5448046480698494 0.5448001171201984 8.316650137034365e-06
0.1058941058941059 0.547287820759375 0.5472832691580457 8.316650136610008e-06
0.1068931068931069 0.5497363801336087 0.5497318081684678 8.316650136578592e-06
0.1078921078921079 0.5521506702584433 0.5521460782144963 8.316650136154442e-06
0.1088911088911089 0.5545310317796627 0.5545264199390818 8.316650136006913e-06
0.1098901098901099 0.5568778019569369 0.5568731705990896 8.316650135927261e-06
0.1108891108891109 0.5591913146974825 0.5591866640989592 8.316650135736382e-06
0.1118881118881119 0.561471900589386 0.5614672310240278 8.316650135581422e-06
0.1128871128871129 0.5637198869345975 0.5637151986735234 8.316650135639356e-06
0.1138861138861139 0.5659355977815952 0.5659308910932294 8.316650135244127e-06
0.1148851148851149 0.5681193539577263 0.5681146291078245 8.316650134969971e-06
0.1158841158841159 0.5702714731012258 0.5702667303529022 8.316650134777915e-06
0.1168831168831169 0.5723922696929169 0.5723875093066704 8.316650134148749e-06
0.1178821178821179 0.5744820550875971 0.5744772773213367 8.31665013395643e-06
0.1188811188811189 0.5765411375451108 0.5765363426541823 8.31665013349136e-06
0.1198801198801199 0.5785698222611153 0.5785650104983261 8.316650132924719e-06
0.1208791208791209 0.5805684113975386 0.5805635830131829 8.316650132665398e-06
0.1218781218781219 0.5825372041127358 0.5825323593546201 8.316650132353785e-06
0.1228771228771229 0.5844764965913454 0.584471635704813 8.316650131779559e-06
0.1238761238761239 0.5863865820738496 0.5863817053018047 8.316650131595814e-06
0.1248751248751249 0.5882677508858386 0.588262858468771 8.316650131192891e-06
0.1258741258741259 0.5901202904669867 0.5901153826429957 8.316650130944031e-06
0.1268731268731269 0.5919444853997384 0.5919395624045566 8.316650130661581e-06
0.1278721278721279 0.5937406174377106 0.5937356795047272 8.316650130329745e-06
0.1288711288711289 0.5955089655338111 0.5955040128940955 8.316650129895683e-06
0.1298701298701299 0.5972498058680793 0.5972448387504039 8.316650129625924e-06
0.1308691308691309 0.5989634118752487 0.598958430506112 8.316650129162988e-06
0.1318681318681319 0.6006500542720365 0.6006450588756852 8.316650129004794e-06
0.1328671328671329 0.6023100010841609 0.6023049918826128 8.316650128829357e-06
0.1338661338661339 0.6039435176730901 0.6039384948861563 8.316650128424553e-06
0.1348651348651349 0.605550866762527 0.6055458306078334 8.316650128056141e-06
0.1358641358641359 0.6071323084646283 0.6071272591576374 8.316650127919435e-06
0.1368631368631369 0.6086881003059639 0.6086830380599966 8.316650127968018e-06
0.1378621378621379 0.6102184972532185 0.6102134222794754 8.316650127748504e-06
0.1388611388611388 0.6117237517386382 0.6117186642462205 8.316650127330019e-06
0.1398601398601399 0.613204113685223 0.6131990138811527 8.31665012749917e-06
0.1408591408591409 0.6146598305316687 0.6146547186209108 8.316650127427253e-06
0.1418581418581419 0.6160911472570627 0.6160860234425445 8.316650127239225e-06
0.1428571428571428 0.6174983064053331 0.6174931708879645 8.316650127313632e-06
0.1438561438561439 0.6188815481094541 0.618876401088148 8.316650127595769e-06
0.1448551448551449 0.6202411101154118 0.6202359517871041 8.316650127818215e-06
0.1458541458541459 0.6215772278059322 0.621572058365601 8.316650127900075e-06
0.1468531468531468 0.6228901342239717 0.6228849538646571 8.316650127987753e-06
0.1478521478521478 0.6241800600959755 0.6241748690087989 8.316650127786934e-06
0.1488511488511489 0.625447233854905 0.6254420322290875 8.31665012803599e-06
0.1498501498501499 0.6266918816630339 0.6266866696859159 8.316650128244386e-06
